12561 10
5429 0 1
693 4 1
9403 4 1
10898 0 2
9193 0 2
12455 0 10
2558 0 1
3669 0 1
1708 0 2
7939 0 2
5210 0 12
4707 6 1
2586 6 1
11719 0 1
8734 0 1
2083 0 1
378 0 3
6609 0 1
7720 0 10
5775 0 1
11685 1 1
11500 0 1
9539 0 19
2888 0 7
943 0 1
6150 0 1
4445 0 11
8096 0 6
5127 0 1
11466 3 1
10849 3 1
12049 0 8
9320 0 2
12504 5 1
2685 0 39
724 0 1
6955 0 1
4994 0 5
5241 4 1
73 3 1
10735 0 1
11846 0 1
9885 0 2
3234 0 6
1529 0 1
6736 0 1
4791 0 1
12157 0 1
7159 6 1
7335 3 1
10260 0 2
8555 0 7
10078 3 1
4055 0 27
1070 0 5
7301 0 18
5596 0 12
10919 6 1
974 4 1
6474 6 1
3404 5 1
11065 0 1
9104 0 1
2469 0 3
3836 0 18
1875 0 1
8106 0 1
5121 0 1
3185 3 1
10862 0 42
8901 0 1
12403 0 1
2250 0 6
289 0 1
1656 0 1
7903 0 11
5942 0 1
6121 3 1
6351 3 1
4390 1 1
4708 4 1
1638 3 1
4010 0 5
11411 0 1
9706 0 1
3071 0 4
86 0 1
6317 0 1
4356 0 1
5723 0 21
4846 5 1
4162 0 18
7218 4 1
11183 5 1
9247 0 2
2596 0 35
891 0 23
7122 0 2
4137 0 1
4052 3 1
4753 6 1
3435 3 1
2562 3 1
11581 3 1
10646 0 1
12013 0 1
10052 0 5
3401 0 23
1440 0 1
6663 0 1
4958 0 10
11502 4 1
7934 4 1
10427 0 13
8466 0 1
9833 0 27
3198 0 1
1237 0 1
7468 0 1
5507 0 2
7977 0 3
7283 3 1
11232 0 1
8263 0 1
9349 5 1
3747 0 1
2042 0 1
11408 3 1
5288 0 1
4687 6 1
6143 3 1
10597 3 2
10773 0 8
9068 0 26
12314 0 6
2417 0 1
456 0 2
1583 0 2
7814 0 8
6109 0 4
8307 0 1
9651 3 1
31 3 1
10083 4 1
3432 4 1
8417 3 1
11578 0 1
9617 0 14
2982 0 1
253 0 3
6484 0 2
4523 0 3
5634 0 1
11468 3 1
8399 4 1
4338 1 1
9917 6 1
1737 3 1
11375 0 17
9414 0 2
2763 0 1
802 0 1
6265 0 2
4304 0 12
299 6 1
1719 4 1
5221 4 1
11924 0 2
10219 0 3
3568 0 2
599 0 1
6830 0 1
4869 0 1
1006 2 1
8843 4 1
10594 0 9
8633 0 7
9744 0 2
3109 0 9
1404 0 1
7635 0 30
4650 0 1
4147 6 1
8615 1 1
753 3 1
11159 0 4
8430 0 5
3914 0 1
1953 0 1
7416 0 1
5471 0 4
12515 3 1
4329 6 1
7398 3 1
10940 0 8
8979 0 1
12481 0 1
2328 0 1
3711 0 1
1750 0 10
11372 3 1
6020 0 4
2760 3 1
8856 0 11
7364 6 1
9377 6 1
11745 0 1
8760 0 1
2125 0 2
164 0 1
6651 0 1
7762 0 1
5801 0 1
10369 4 1
6793 6 1
11286 0 1
9581 0 25
2930 0 1
969 0 1
6176 0 1
4231 0 1
8708 6 1
6158 3 1
12091 0 3
10130 0 1
3495 0 1
766 0 1
6997 0 16
5036 0 1
4797 3 2
4851 3 1
10505 0 1
11872 0 1
9927 0 2
2958 5 1
3276 0 33
1315 0 1
10937 5 1
4817 0 1
3708 3 1
7165 5 1
6929 2 1
195 4 1
12261 3 1
2625 3 1
10302 0 1
8341 0 1
4081 0 28
1096 0 8
7343 0 1
5382 0 1
6824 6 1
11610 6 1
1000 4 1
11107 0 1
9146 0 1
2511 0 1
3622 0 2
1917 0 1
8148 0 1
5163 0 1
3412 4 1
8114 3 1
11656 0 3
8943 0 1
2292 0 1
331 0 1
6562 0 1
7929 0 15
5968 0 1
2875 3 1
4416 1 1
11453 0 28
9492 0 1
2841 0 6
112 0 1
6359 0 22
4398 0 1
9307 3 1
94 3 1
501 3 1
4796 2 1
9273 0 28
2638 0 1
1726 5 1
7164 0 1
4179 0 1
9040 5 1
8372 0 1
1578 4 1
9177 4 1
7130 3 2
10672 0 2
11799 0 1
10094 0 23
3443 0 24
1482 0 18
6689 0 1
4984 0 1
10247 3 1
6495 4 1
5583 3 1
10469 0 3
8508 0 1
5435 8 2
3992 0 4
1279 0 1
7510 0 1
5549 0 1
813 4 1
5464 3 1
11953 3 1
11018 0 1
8289 0 1
3789 0 1
1828 0 5
10401 2 1
5330 0 2
6187 3 1
1794 3 1
9789 3 2
10815 0 1
8854 0 1
12356 0 4
2203 0 1
498 0 1
1609 0 20
7840 0 1
5895 0 1
4091 6 1
2601 6 1
640 2 1
7205 3 1
9659 0 1
3008 0 1
39 0 16
6526 0 1
4565 0 1
5676 0 1
2583 3 1
11586 3 1
2373 3 1
12169 0 14
9440 0 3
2805 0 1
844 0 1
7075 0 1
4346 0 1
8805 3 1
193 3 1
11966 0 1
10005 0 22
3354 0 29
625 0 1
6856 0 3
4911 0 1
9388 6 1
1640 4 1
10380 0 1
8675 0 1
9786 0 2
3151 0 5
1190 0 28
7677 0 3
4692 0 1
11219 3 1
3734 1 1
980 4 1
7026 5 1
8200 0 2
3956 0 5
1995 0 2
7202 0 27
5497 0 17
11968 0 1
10088 6 1
10141 4 1
6489 6 1
10982 0 18
9021 0 22
12523 0 12
2370 0 1
409 0 9
1776 0 2
10365 2 1
6062 0 3
5659 0 1
1141 3 2
11531 0 1
8802 0 1
2167 0 1
206 0 1
6437 0 1
7804 0 1
5843 0 1
4908 3 1
10411 4 1
3182 4 1
1690 5 1
11312 0 1
9367 0 2
2716 0 9
1011 0 1
6218 0 5
4257 0 1
12021 5 1
3555 3 1
9589 1 1
5581 6 1
12133 0 2
10172 0 1
3521 0 2
536 0 1
7039 0 1
5078 0 1
8620 1 1
291 4 1
10547 0 11
8586 0 37
9953 0 1
3318 0 1
1357 0 1
7588 0 4
4859 0 1
12520 3 1
12179 6 1
10328 0 1
8383 0 1
3867 0 1
1138 0 1
11528 3 1
5408 0 1
4807 6 1
1691 3 1
4597 6 1
10893 0 30
9188 0 2
12434 0 1
2537 0 1
3648 0 1
1703 0 1
8190 0 3
5205 0 14
4071 6 1
8060 0 12
11003 0 1
11115 1 1
11698 0 2
8713 0 1
2078 0 2
373 0 6
6604 0 1
7715 0 3
6010 0 1
11495 0 1
9534 0 1
2883 0 1
922 0 1
6385 0 26
4424 0 1
4856 3 1
5729 3 1
4406 3 1
12044 0 1
9315 0 30
2664 0 30
719 0 1
6950 0 40
4221 0 1
7111 5 1
3263 3 2
1620 4 1
2646 3 1
10714 0 14
11825 0 1
9864 0 1
3229 0 2
1524 0 1
6731 0 2
4770 0 1
1083 3 1
10102 3 1
9229 3 1
557 3 1
10255 0 3
8550 0 1
4034 0 2
1049 0 16
7536 0 1
5591 0 1
3417 2 1
8135 3 1
7518 3 1
11450 3 1
6901 3 1
9099 0 1
2448 0 1
3831 0 8
1870 0 1
8101 0 1
5372 0 5
9849 2 1
2880 3 1
2279 3 1
10841 0 1
8880 0 1
12398 0 1
2245 0 1
284 0 1
1651 0 1
7882 0 6
5921 0 1
716 3 1
3146 4 1
8862 3 1
3202 7 1
10613 5 1
9701 0 11
3050 0 1
65 0 4
6296 0 13
4607 0 21
5718 0 1
11621 5 1
7213 4 1
5252 4 1
1080 4 1
11052 0 1
12211 0 8
9226 0 1
2591 0 34
886 0 1
7117 0 1
4132 0 1
4098 3 1
1028 2 2
10625 0 1
11992 0 1
10047 0 16
3396 0 2
1435 0 2
6898 0 1
4937 0 10
11974 3 1
2745 3 1
10422 0 14
8461 0 1
9828 0 2
3177 0 1
1216 0 1
7463 0 1
4734 0 1
1648 3 1
7278 1 1
9794 3 1
149 6 1
2208 2 1
11227 0 1
8242 0 1
3742 0 1
2037 0 1
7244 0 13
5283 0 1
10752 0 1
9063 0 4
12309 0 1
2412 0 6
451 0 1
1562 0 1
8049 0 4
6088 0 2
2588 3 1
2995 3 1
7599 4 1
5663 3 1
2378 3 2
8198 5 1
11573 0 1
9612 0 2
2961 0 1
232 0 2
6479 0 9
4518 0 1
5885 0 1
8810 3 1
214 3 1
3693 3 1
11354 0 1
9393 0 8
2758 0 11
797 0 1
6260 0 1
4299 0 1
4697 6 1
10214 0 1
3563 0 1
578 0 1
6809 0 1
5104 0 1
4679 3 1
1593 4 1
10589 0 1
8628 0 2
9739 0 1
3088 0 1
1399 0 1
7630 0 1
4645 0 21
5052 6 1
8594 3 1
3326 3 1
11138 0 3
8409 0 1
3909 0 1
1948 0 1
7411 0 2
5450 0 28
7185 0 1
5480 0 10
1146 3 1
8823 2 1
10935 0 21
8974 0 1
12476 0 19
2323 0 29
3690 0 1
1729 0 10
7960 0 1
5247 0 1
1535 4 1
4623 6 1
7325 3 1
8755 0 1
2104 0 1
159 0 1
6646 0 1
7757 0 1
5796 0 1
8539 0 12
5513 3 2
2703 3 1
11265 0 3
9560 0 30
2925 0 3
964 0 3
6171 0 1
4466 0 8
9736 3 1
7593 6 1
12086 0 1
10125 0 4
3474 0 1
745 0 17
6976 0 1
5031 0 9
7575 3 1
7893 4 1
10500 0 1
11867 0 1
9906 0 1
6169 3 1
3271 0 1
1310 0 1
6773 0 1
4812 0 1
693 2 1
10315 3 1
9403 6 1
1594 6 1
11144 0 1
10281 0 4
4161 3 1
4076 0 29
1091 0 4
7322 0 1
5617 0 1
6819 6 1
995 4 1
11102 0 1
9141 0 1
2490 0 8
3601 0 2
1896 0 1
8143 0 3
5158 0 1
9107 1 1
1878 3 1
11651 0 2
8922 0 1
2287 0 39
326 0 1
6557 0 1
7924 0 1
5963 0 1
5028 3 1
4411 3 1
7273 3 1
9487 0 1
2836 0 2
107 0 1
6338 0 1
4377 0 1
5744 0 1
11116 3 1
10621 6 1
3058 3 1
4677 6 1
12253 0 1
9268 0 1
2617 0 2
656 0 1
7159 0 39
4174 0 1
1088 3 1
8174 4 1
10667 0 1
11778 0 1
10073 0 14
3438 0 6
1477 0 1
6684 0 1
4979 0 1
12151 0 22
5029 3 1
8140 3 1
6474 4 1
6906 3 1
10448 0 2
8503 0 1
8821 5 1
3987 0 4
1258 0 1
7489 0 1
5528 0 6
11200 3 1
2284 3 1
5461 0 1
10430 3 1
5510 3 2
11013 0 1
8284 0 5
12554 0 1
3768 0 2
1823 0 2
7286 0 2
5325 0 3
4708 6 1
10618 5 1
4242 6 1
1172 5 1
10794 0 1
8833 0 9
12351 0 1
2198 0 1
493 0 14
1604 0 21
7835 0 1
6130 0 3
9702 3 1
11615 0 1
9654 0 1
3003 0 1
18 0 1
6505 0 1
4544 0 9
5671 0 14
7141 0 18
3435 5 1
4976 3 1
2562 1 1
5926 0 1
10646 6 1
12505 3 1
12164 0 1
9435 0 1
2784 0 2
839 0 1
7070 0 1
4341 0 1
1740 4 1
222 6 1
11945 0 1
9984 0 1
3349 0 2
620 0 1
6851 0 1
4890 0 1
9383 6 1
9815 3 1
4387 6 1
993 3 2
10375 0 1
8670 0 1
9781 0 7
3130 0 7
1169 0 1
7656 0 30
4687 0 9
11646 4 1
11180 0 21
8195 0 9
3951 0 4
1990 0 3
7197 0 2
5492 0 25
5668 3 1
756 4 1
870 4 1
5458 3 1
10961 0 29
9000 0 22
12518 0 3
2365 0 29
404 0 1
1771 0 2
8002 0 12
6041 0 1
8301 0 1
11544 1 1
8831 3 1
8982 3 1
3698 3 1
11526 0 3
8797 0 6
2146 0 1
185 0 3
6416 0 1
7799 0 1
5838 0 1
5342 0 1
6247 3 1
7333 4 1
3161 4 1
11307 0 4
9346 0 1
2711 0 1
1006 0 1
6213 0 1
4252 0 1
12112 0 1
10167 0 1
3516 0 1
531 0 1
7018 0 1
5057 0 3
9648 6 1
3075 3 1
10992 4 1
2865 3 1
10542 0 1
8581 0 21
9948 0 1
3297 0 1
1336 0 1
7583 0 1
4854 0 1
216 4 1
701 3 1
10323 0 1
8362 0 1
3862 0 16
1133 0 17
7364 0 30
5403 0 13
11128 0 1
9183 0 1
12429 0 1
2532 0 14
3643 0 4
1682 0 1
8169 0 4
5184 0 1
11693 0 25
8708 0 1
2057 0 2
352 0 9
6599 0 1
7710 0 10
6005 0 1
528 3 1
9547 3 1
3445 5 1
3495 2 1
11474 0 35
9513 0 1
2878 0 1
917 0 1
6380 0 12
4419 0 14
4851 5 1
1818 4 1
1633 3 1
12039 0 1
9310 0 31
2659 0 2
698 0 1
6929 0 3
4200 0 2
4314 8 1
4367 6 1
12261 1 1
10709 0 1
11820 0 22
9859 0 1
8632 3 1
3208 0 2
1519 0 1
6726 0 1
4765 0 40
646 2 1
8563 3 1
2573 3 1
10490 0 1
8529 0 1
4029 0 3
1044 0 1
7531 0 7
5570 0 14
9112 1 1
834 4 1
11055 0 1
9094 0 1
2443 0 33
3810 0 1
1849 0 1
7047 5 1
5367 0 26
4416 3 1
12411 3 1
631 4 1
7911 3 1
7294 3 2
9492 2 1
10836 0 4
8875 0 1
12377 0 1
2224 0 1
279 0 3
1646 0 1
4830 5 1
5916 0 1
2823 3 1
3141 4 1
5672 0 15
11209 3 1
6138 3 1
11641 0 3
5265 3 1
3045 0 1
60 0 15
6291 0 1
4586 0 2
5697 0 23
1516 3 1
9255 3 1
8560 4 1
9045 3 2
12206 0 25
9221 0 1
2570 0 34
865 0 22
7096 0 19
4127 0 2
5469 5 1
4349 1 1
11987 0 1
10026 0 2
3391 0 1
1430 0 1
6893 0 24
4932 0 1
10435 3 1
196 4 1
5515 3 1
310 4 1
10401 0 2
8696 0 1
9823 0 1
3172 0 8
1211 0 5
7442 0 1
4713 0 1
12356 2 1
3545 3 1
1609 6 1
11222 0 1
8237 0 5
3721 0 1
2016 0 3
7239 0 1
5278 0 4
7205 1 1
7612 5 1
9042 0 2
12288 0 1
2407 0 2
446 0 8
1557 0 1
8044 0 1
6083 0 5
7817 0 12
12526 3 1
3422 4 1
7393 3 1
9607 0 25
2956 0 4
227 0 4
6458 0 1
4497 0 1
5864 0 1
2771 3 1
2154 3 1
10917 3 1
2305 3 1
11349 0 10
9388 0 6
2737 0 8
776 0 1
6255 0 1
4294 0 1
607 3 1
1014 3 1
8737 3 1
1190 6 1
12154 0 1
10193 0 1
3558 0 1
573 0 11
6804 0 1
5099 0 1
9073 4 1
10568 0 1
8623 0 2
9734 0 11
3083 0 10
1378 0 1
7609 0 8
4624 0 1
2404 3 1
10550 3 2
3305 1 1
6489 4 1
10365 0 1
8404 0 5
3888 0 1
1943 0 1
6357 5 1
5445 0 26
2953 5 1
391 3 1
709 4 1
4362 6 1
10914 0 3
9209 0 1
12471 0 6
2318 0 41
3685 0 1
1724 0 1
7955 0 30
5226 0 1
6252 3 1
1073 3 1
11735 0 1
8750 0 1
2099 0 1
138 0 1
6625 0 1
7736 0 1
5791 0 1
5581 4 1
11516 0 3
9555 0 1
2904 0 6
959 0 1
6166 0 1
4461 0 12
12065 0 1
9336 0 1
12520 5 1
3469 0 3
740 0 1
6971 0 11
5010 0 8
2667 1 1
6025 4 1
10751 0 1
11862 0 1
9901 0 1
3250 0 27
1289 0 1
6752 0 1
4807 0 31
12468 3 1
10276 0 2
8571 0 2
4071 0 30
1086 0 1
7317 0 1
5612 0 1
3454 2 1
11115 3 1
990 4 1
11081 0 1
4961 3 1
2485 0 1
3596 0 3
1891 0 1
8122 0 1
5137 0 1
4688 0 1
9228 3 1
2883 2 1
10878 0 25
8917 0 20
2266 0 41
305 0 2
6536 0 2
7919 0 22
5958 0 1
4406 1 1
4724 4 1
6950 6 1
11427 0 3
9722 0 8
2831 0 1
102 0 2
6333 0 1
4372 0 7
8849 2 1
2214 2 1
1620 6 1
12333 3 1
12232 0 26
9263 0 24
2612 0 1
651 0 1
7138 0 2
8568 3 1
6368 0 1
4068 3 1
1083 5 1
4423 0 1
9568 3 1
12214 3 1
11597 3 1
10662 0 1
12029 0 30
10068 0 5
3417 0 22
1456 0 18
6679 0 3
4974 0 1
6469 4 1
10443 0 1
8482 0 1
9849 0 33
3982 0 3
1253 0 1
7484 0 1
5523 0 2
4721 6 1
8212 0 4
7916 3 2
6701 0 3
10698 3 1
11248 0 1
8279 0 4
12549 0 1
3763 0 1
1802 0 2
7265 0 16
5304 0 1
10823 3 1
4703 6 1
8652 5 1
65 6 1
10789 0 1
9084 0 10
12330 0 1
2177 0 1
472 0 13
1599 0 11
7830 0 2
6125 0 1
9667 3 1
9050 3 1
11594 0 1
9633 0 1
2998 0 1
1062 5 1
6500 0 2
4539 0 1
5650 0 5
8862 4 1
3396 2 1
1753 3 2
11391 0 1
9430 0 5
2779 0 1
818 0 1
7049 0 18
4320 0 1
1735 4 1
4919 3 1
11940 0 1
10235 0 2
3328 0 1
615 0 1
6846 0 1
4885 0 1
4268 6 1
8859 4 1
2693 3 1
10610 0 1
8649 0 1
9760 0 2
3125 0 4
1164 0 19
7651 0 33
4666 0 1
9664 4 1
9742 3 1
9063 2 1
7834 4 1
11175 0 1
8446 0 1
3930 0 1
1969 0 1
6399 5 1
5487 0 1
10656 6 1
4968 6 1
849 4 1
10956 0 1
4836 5 1
12497 0 1
2344 0 22
399 0 1
1766 0 2
7997 0 26
6036 0 1
10922 3 2
2326 3 1
10305 3 1
11761 0 1
8776 0 3
2141 0 1
180 0 1
6411 0 1
7778 0 2
5817 0 1
8758 3 1
146 3 1
8618 3 1
10253 5 1
9597 0 1
2690 0 1
985 0 1
6192 0 1
4247 0 1
8724 6 1
12107 0 1
10146 0 1
3511 0 1
526 0 1
7013 0 1
5052 0 10
2894 2 1
9643 6 1
7914 4 1
5446 4 1
6362 5 1
11888 0 1
9943 0 13
3292 0 1
1331 0 1
7562 0 7
4833 0 22
714 2 1
6945 2 1
11256 5 1
211 4 1
10318 0 1
8357 0 1
3841 0 18
1112 0 8
7359 0 3
5398 0 1
6408 3 1
1094 3 1
11123 0 1
9162 0 1
2527 0 1
3638 0 2
1677 0 1
8164 0 1
5179 0 1
8659 6 1
10079 4 1
8130 3 1
7513 3 1
8959 0 1
2052 0 1
347 0 2
6578 0 1
7689 0 3
5984 0 1
2274 3 1
11469 0 33
9508 0 1
2857 0 1
3191 5 1
6375 0 2
4414 0 1
8857 3 2
12274 0 10
9289 0 2
2654 0 1
693 0 1
6924 0 21
4195 0 1
8839 4 1
9193 4 1
10688 0 4
11815 0 1
10110 0 1
3203 0 1
1498 0 1
6705 0 3
4744 0 2
9644 4 1
10485 0 1
8524 0 1
4008 0 1
1039 0 1
7526 0 1
5565 0 3
11386 4 1
829 4 1
11034 0 1
8305 0 1
2438 0 27
3805 0 1
1844 0 1
8075 0 1
5346 0 30
1659 3 1
3771 1 1
9805 3 1
2836 2 1
1193 3 1
10831 0 1
8870 0 9
12372 0 1
2219 0 9
258 0 1
1625 0 1
7856 0 15
5911 0 1
10621 4 1
11636 0 1
9675 0 7
3024 0 1
55 0 1
6286 0 1
4581 0 1
5692 0 2
3200 3 1
5720 0 1
12185 0 9
9456 0 1
2565 0 35
860 0 1
7091 0 2
4106 0 1
1036 3 1
8389 6 1
5528 2 1
10021 0 1
3370 0 37
1409 0 1
6872 0 2
4927 0 1
7714 5 1
8072 3 1
9836 1 1
11646 3 1
3768 2 1
10396 0 1
8691 0 1
9802 0 28
3167 0 8
1206 0 16
7437 0 19
4708 0 26
6367 5 1
2648 6 1
4674 3 1
11201 0 1
8216 0 1
3716 0 2
2011 0 1
7218 0 19
5257 0 1
9071 3 1
11501 6 1
10998 0 1
9037 0 1
12539 0 7
2386 0 2
425 0 1
1536 0 1
8039 0 1
6078 0 1
5753 6 1
5461 2 1
10646 4 1
3401 4 1
11547 0 5
8818 0 16
2951 0 1
222 0 4
6453 0 23
4492 0 1
5859 0 1
7865 0 3
4924 3 1
4307 3 1
3198 4 1
7937 3 2
9383 0 1
2732 0 8
771 0 20
6234 0 8
4273 0 1
9173 4 1
2698 3 1
8670 6 1
12149 0 31
10188 0 1
3537 0 1
552 0 14
6799 0 1
5094 0 1
941 3 1
10563 0 2
8602 0 26
9969 0 13
3078 0 1
1373 0 1
7604 0 1
4619 0 1
8036 3 1
4234 0 1
290 6 1
10961 6 1
6953 3 1
8399 0 1
3883 0 1
1922 0 1
11544 3 1
5424 0 1
2948 3 1
10943 3 1
2331 3 1
10326 3 1
7367 1 1
185 6 1
10909 0 1
9204 0 2
12450 0 3
2553 0 5
3664 0 1
1719 0 4
7950 0 3
5221 0 1
768 3 1
167 3 1
1068 5 1
11714 0 1
8729 0 1
2094 0 3
133 0 15
6620 0 1
7731 0 11
5770 0 13
8633 4 1
11511 0 3
9550 0 1
2899 0 9
938 0 1
6145 0 1
4440 0 1
7935 6 1
6984 1 1
4422 3 1
12401 3 1
12060 0 2
9331 0 1
2680 0 39
735 0 1
6966 0 25
5005 0 1
9482 2 1
3880 3 1
8744 0 1
10826 4 1
1636 4 1
2662 3 1
1750 4 1
7250 6 1
10730 0 13
11841 0 1
9880 0 18
3245 0 1
1284 0 1
6747 0 1
4786 0 9
1099 3 1
9069 6 1
9183 2 1
10271 0 1
8566 0 1
4050 0 31
1065 0 1
7296 0 6
5607 0 1
3433 2 1
7534 3 1
11076 0 1
9115 0 1
2464 0 1
3591 0 3
1886 0 1
8117 0 2
5132 0 1
4685 3 1
10857 0 3
8896 0 10
12414 0 17
2261 0 5
300 0 3
6531 0 1
7898 0 2
8295 6 1
3162 4 1
4719 4 1
11422 0 3
9717 0 1
3066 0 1
81 0 13
6312 0 10
4367 0 7
5734 0 1
1615 6 1
12227 0 1
9242 0 1
2607 0 1
646 0 1
7133 0 19
4148 0 23
4987 3 1
10641 0 1
12008 0 9
10063 0 3
3412 0 1
1451 0 10
6658 0 1
4953 0 11
8829 4 1
11656 4 1
11990 3 1
11373 3 1
10438 0 13
8477 0 1
9844 0 2
3193 0 5
1232 0 26
7479 0 1
5518 0 1
1214 3 1
10217 3 1
1646 6 1
11243 0 17
8258 0 14
3758 0 1
1797 0 4
7260 0 18
5299 0 13
8981 5 1
12359 3 1
7226 3 1
10768 0 1
9079 0 10
12325 0 1
2428 0 1
467 0 1
1578 0 1
12224 3 3
6104 0 12
11623 3 1
10479 5 1
2394 3 2
11589 0 1
9628 0 31
2977 0 1
248 0 1
6495 0 1
4534 0 1
5645 0 2
847 3 1
3277 6 1
1814 0 13
11370 0 6
9409 0 1
7598 6 1
2774 0 1
813 0 1
7044 0 1
4315 0 11
2157 2 1
196 6 1
11935 0 1
10230 0 1
3579 0 2
594 0 1
6825 0 1
4864 0 1
1001 2 1
10383 3 1
5385 0 2
11398 5 1
8644 0 2
9755 0 1
3104 0 1
1159 0 1
7646 0 18
4661 0 1
949 4 1
7930 6 1
11154 0 20
8425 0 1
3925 0 6
1964 0 1
7171 0 32
5466 0 2
10951 0 16
8990 0 1
12492 0 1
2339 0 3
3706 0 1
1745 0 1
7976 0 6
6031 0 1
7807 3 1
12458 3 1
7958 3 2
61 8 1
11756 0 1
8771 0 16
8377 6 1
2120 0 1
175 0 1
6406 0 2
7773 0 1
5812 0 1
3654 2 1
11315 3 1
11281 0 17
9576 0 31
2941 0 8
980 0 2
6187 0 4
4226 0 1
8719 6 1
11856 0 1
8200 4 1
5497 4 1
2290 5 1
12102 0 1
10141 0 22
3490 0 1
761 0 20
6992 0 32
5047 0 10
10550 1 1
7909 4 1
6974 3 1
7406 6 1
11883 0 1
9922 0 2
3287 0 4
1326 0 1
7557 0 1
4828 0 1
4362 4 1
10297 0 20
8336 0 1
4092 0 1
1107 0 15
7338 0 17
5377 0 2
6403 5 1
9191 3 1
6835 6 1
8574 3 1
4058 3 1
3441 3 1
11118 0 1
9157 0 1
2506 0 1
3617 0 1
1912 0 1
8159 0 1
5174 0 1
2904 2 1
959 2 1
11667 0 5
8938 0 21
2303 0 38
342 0 1
6573 0 1
7684 0 2
5979 0 1
5044 3 1
7906 3 2
11448 0 2
9503 0 1
2852 0 8
123 0 1
6354 0 1
4393 0 1
3284 3 2
2818 3 1
4375 1 1
8966 5 1
9284 0 1
2633 0 30
672 0 1
6919 0 1
11396 6 1
4089 5 1
4217 0 16
1589 4 1
7820 4 1
9250 3 1
654 3 1
10683 0 2
11794 0 1
10089 0 1
3454 0 21
1493 0 20
6700 0 1
4739 0 20
8156 3 1
10464 0 1
8519 0 4
4003 0 3
1274 0 1
7505 0 1
5544 0 1
2300 3 1
9420 4 1
5526 3 2
11029 0 1
8300 0 1
3784 0 1
1839 0 1
8070 0 1
5341 0 2
4258 6 1
3149 3 1
10810 0 1
8849 0 1
12367 0 3
2214 0 2
509 0 1
1620 0 23
7851 0 1
5890 0 1
651 2 1
11631 0 1
9670 0 1
3019 0 1
34 0 4
6521 0 1
4560 0 1
5687 0 1
7193 3 3
4736 3 1
5717 3 1
5477 4 1
12180 0 21
9451 0 1
2800 0 1
855 0 1
7086 0 23
4101 0 28
11267 5 1
11995 3 1
6026 4 1
11961 0 1
10000 0 1
3365 0 3
636 0 1
6867 0 1
4906 0 1
9831 3 1
9365 3 1
1009 3 1
10391 0 3
8686 0 1
9797 0 1
3146 0 6
1185 0 3
7672 0 2
4703 0 3
991 4 1
11196 0 20
8211 0 4
3967 0 1
2006 0 1
11628 3 1
5252 0 17
9729 2 1
6485 0 10
4501 0 1
886 4 1
5474 3 1
10977 0 1
9016 0 26
12534 0 1
2381 0 32
420 0 1
1787 0 2
8018 0 4
6057 0 1
7405 3 1
8998 3 1
11542 0 29
8813 0 1
2162 0 5
201 0 1
6432 0 4
4487 0 12
5854 0 1
4734 4 1
11323 0 1
9362 0 1
2727 0 1
1022 0 1
6229 0 5
4268 0 4
12128 0 27
10183 0 1
3532 0 1
547 0 13
7034 0 3
5073 0 1
8631 3 1
3091 3 1
10558 0 1
8597 0 32
9964 0 1
3313 0 1
1352 0 1
7599 0 1
4614 0 1
6982 2 1
232 4 1
10339 0 1
8378 0 8
3878 0 1
1149 0 1
7380 0 19
5419 0 1
8013 0 2
10922 1 1
12479 3 1
66 6 1
7346 3 1
10888 0 1
9199 0 1
12445 0 3
2548 0 1
3659 0 2
1698 0 8
10287 6 1
5200 0 6
1019 5 1
11126 3 1
4133 6 1
11709 0 1
8724 0 1
2073 0 4
3431 5 1
6615 0 1
7726 0 2
5765 0 2
11675 1 1
3829 3 1
11490 0 3
9529 0 1
3159 5 1
2894 0 2
933 0 1
6396 0 12
4435 0 1
4335 5 1
12055 0 12
9326 0 3
2675 0 2
714 0 1
10336 3 1
4216 0 1
4815 3 1
1729 4 1
10725 0 3
11836 0 1
9875 0 1
3224 0 1
1535 0 1
6742 0 1
9196 3 2
4079 3 1
11028 0 1
10250 0 2
8545 0 1
4045 0 6
1060 0 15
7547 0 1
5586 0 2
11588 3 2
7723 5 1
9128 1 1
1899 3 1
11071 0 1
9110 0 1
2459 0 1
3826 0 1
1865 0 1
10454 2 2
11518 0 5
6393 5 1
3323 6 1
10852 0 1
8891 0 2
12393 0 1
2240 0 1
295 0 1
1662 0 1
7893 0 1
5932 0 1
4733 3 1
11435 3 1
2839 3 1
7242 5 1
9696 0 1
3061 0 3
76 0 2
6307 0 1
4602 0 11
5713 0 1
9678 3 1
9061 3 2
12222 0 16
9237 0 1
2586 0 34
881 0 1
7112 0 1
4143 0 2
1429 5 1
4951 6 1
10636 0 1
12003 0 27
10042 0 19
3407 0 1
1446 0 1
6909 0 2
4948 0 1
10451 3 1
212 4 1
10417 0 10
8456 0 5
9839 0 3
3188 0 1
1227 0 1
7458 0 22
4729 0 26
3771 3 1
9805 1 1
11238 0 23
8253 0 3
3737 0 3
2032 0 1
7255 0 1
5294 0 1
1607 3 1
10763 0 18
9058 0 1
12304 0 2
2423 0 1
462 0 1
1573 0 1
12219 5 1
6099 0 1
7964 8 1
4547 3 1
4799 4 1
11568 0 31
9623 0 5
2972 0 19
243 0 4
6474 0 4
4513 0 3
5880 0 1
8389 4 1
2787 3 1
11550 3 1
5528 4 1
11365 0 1
9404 0 1
9009 6 1
